Feature ID	Taxon	Confidence
51e7a832adcedd03d630a6a2efbc7299	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9416822501529876
839533e4f50bd02833e041872066facc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__butyricum	0.999984175876184
8476af01ae926fb66498cbc727884680	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__BF311; s__	0.9999980246157818
4f5e9541d942beb4bcee0ad53932ada5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9933466606885286
d3ec53b461500ec1ea9a1f27a64f48cd	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9997403151212506
be625ad19a7b8fee48cd043a314ab581	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__RF16; g__; s__	0.9999949316211575
4c30945806eafda183fadb1bb0488919	k__Bacteria	0.9999999971787786
aee18a459ee4fa9f53e9132dcbdcd70f	k__Bacteria; p__Fibrobacteres; c__Fibrobacteria; o__Fibrobacterales; f__Fibrobacteraceae; g__Fibrobacter; s__succinogenes	0.9999999999758558
bc4c2dd622f818ed224dbf7d55a41b2b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__RF16; g__; s__	0.9999067438861581
41f50c8a9621a1c3ee2dadad024fdd17	k__Bacteria; p__Verrucomicrobia; c__Verruco-5; o__WCHB1-41; f__RFP12; g__; s__	0.9999999999928519
149d2be0e0cdb00062e2bfcac45b15f8	k__Bacteria; p__Fibrobacteres; c__Fibrobacteria; o__Fibrobacterales; f__Fibrobacteraceae; g__Fibrobacter; s__succinogenes	0.999999990513956
24e30f4e945ed08b821d05e147baddd9	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9986447161455189
2c1599721bccedc7bda6a959a7ebb4b6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9915692724809092
29f546f8c851424a9270a1fee9cc0d60	k__Bacteria; p__Verrucomicrobia; c__Verruco-5; o__WCHB1-41; f__RFP12; g__; s__	0.9999999999955804
25aab470fc61a7d73fcb254cd379f1d5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.7662388972109541
d3886126c0a5d7092d2eb12251861ce1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.7897220697174251
1372d12a7596e9cbbf4c8946822229f6	k__Bacteria; p__Verrucomicrobia; c__Verruco-5; o__WCHB1-41; f__RFP12; g__; s__	0.9999999999944009
0ea10952751ee018a7f0f24fd591073c	k__Bacteria; p__Verrucomicrobia; c__Verruco-5; o__WCHB1-41; f__RFP12; g__; s__	0.999999999999929
a3d646e517387da6e35ec4f9eb0170fb	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__RF16; g__; s__	0.9999969209741346
b337c4e419a18e75376633c4702a219c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__BF311; s__	0.9967654341952096
5f0892b53e3b0551a52bb982f2ff7deb	k__Bacteria; p__Verrucomicrobia; c__Verruco-5; o__WCHB1-41; f__RFP12; g__; s__	0.99999999936216
d8cf0d2986f56c4284ec534e0fca601e	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__RFN20; s__	0.9999999047937155
8c8441bb1223ffbc815325d06509dace	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__gordonii	0.9201135927520931
d3ec7cc02930b49b0609d69b6ffdae87	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__CF231; s__	0.9967042580226289
ca26cb95da2b92d813d14d2adddac996	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium; s__lavalense	0.989352804982439
8ce54481ab790c9e8b66d911fef83179	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9999891936600244
257c202f672e4336ae1e26ec2f6a333d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9441318915612671
589bbca7e4bf9cd069bf5e556a3302ea	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9988798761410547
f27012dd65b226e9b9ed4988c9a3f285	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__	0.9999999997492068
099f8c08d1bcecff5b827031b7e38561	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.9999999908519754
b511304314d914339dc3a90d8345e807	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Paludibacter; s__	0.9960223528052402
294c3bc1d88608951799e76781a3fd74	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.8767639879793705
6217f6825bf0e718c8559d0c17bd4714	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9935964443275953
98eba90a440aaf9a72e7a5d9c570f1e1	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__; s__	0.9999998784112524
deba49eea2c811420520a081344b7616	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.9999997768448559
e65961aed07dab3241ad60a6e23631bb	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__RFN20; s__	0.9999999320689194
2fc5e7c88f14880190c2b617175f42eb	k__Bacteria; p__Verrucomicrobia; c__Verruco-5; o__WCHB1-41; f__RFP12; g__; s__	0.9999999997790923
a9bd8e9c7442364544b85e8fe4341b14	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9694495593974669
